om,yr,mo,dy,date,time,slat,slon
646534,2019,7,1,7/1/19,17:47:00,46.61,-107.8
646535,2019,7,1,7/1/19,18:00:00,42.56,-104.37
646536,2019,7,1,7/1/19,18:12:00,48.48,-107.32
646537,2019,7,1,7/1/19,18:12:00,45.39,-108.91
646538,2019,7,1,7/1/19,18:15:00,45.39,-108.9
646539,2019,7,1,7/1/19,18:17:00,42.49,-104.25
646540,2019,7,1,7/1/19,19:03:00,42.05,-104.96
646541,2019,7,1,7/1/19,19:08:00,42.7413,-106.6381
646542,2019,7,1,7/1/19,19:48:00,41.99,-103.81
646543,2019,7,1,7/1/19,20:05:00,46.34,-106.7
646544,2019,7,1,7/1/19,20:12:00,46.29,-106.65
646545,2019,7,2,7/2/19,10:40:00,45.37,-68.5
646546,2019,7,2,7/2/19,10:40:00,45.37,-68.5
646547,2019,7,2,7/2/19,10:45:00,45.39,-68.33
646548,2019,7,2,7/2/19,10:47:00,39.3,-82.11
646549,2019,7,2,7/2/19,10:55:00,45.29,-68.49
646550,2019,7,2,7/2/19,11:40:00,44.93,-68.26
646551,2019,7,2,7/2/19,12:00:00,44.75,-68.02
646552,2019,7,2,7/2/19,12:10:00,44.62,-67.8
646553,2019,7,2,7/2/19,12:30:00,44.5,-67.97
646554,2019,7,2,7/2/19,13:06:00,43.9638,-108.1087
646555,2019,7,2,7/2/19,13:29:00,43.44,-88.18
646556,2019,7,2,7/2/19,13:50:00,39.86,-84.11
646557,2019,7,2,7/2/19,14:30:00,43.24,-88.12
646558,2019,7,2,7/2/19,14:43:00,44.8,-105.9
646559,2019,7,2,7/2/19,14:45:00,44.7534,-105.7022
646560,2019,7,2,7/2/19,14:45:00,44.7788,-105.8418
646561,2019,7,2,7/2/19,14:51:00,40.28,-79.4
646562,2019,7,2,7/2/19,14:56:00,42.59,-83.96
646563,2019,7,2,7/2/19,15:18:00,42.45,-83.8
646564,2019,7,2,7/2/19,15:18:00,42.44,-83.81
646565,2019,7,2,7/2/19,15:21:00,36.73,-102.51
646566,2019,7,2,7/2/19,15:26:00,42.41,-83.76
646567,2019,7,2,7/2/19,15:27:00,41.45,-95.87
646568,2019,7,2,7/2/19,15:27:00,30.18,-81.75
646569,2019,7,2,7/2/19,15:28:00,46.04,-100.93
646570,2019,7,2,7/2/19,15:40:00,37.26,-79.8
646571,2019,7,2,7/2/19,15:40:00,46.5,-102.74
646572,2019,7,2,7/2/19,15:45:00,38.9074,-83.858
646573,2019,7,2,7/2/19,15:50:00,40.81,-81.55
646574,2019,7,2,7/2/19,15:53:00,46.43,-102.72
646575,2019,7,2,7/2/19,15:57:00,40.04,-83.14
646576,2019,7,2,7/2/19,16:10:00,44.51,-105.79
646577,2019,7,2,7/2/19,16:15:00,46.39,-102.56
646578,2019,7,2,7/2/19,16:20:00,46.03,-100.72
646579,2019,7,2,7/2/19,16:52:00,46.65,-103.81
646580,2019,7,2,7/2/19,17:00:00,46.55,-103.87
646581,2019,7,2,7/2/19,17:04:00,37.51,-86.21
646582,2019,7,2,7/2/19,17:20:00,46.3,-100.93
646583,2019,7,2,7/2/19,17:30:00,46.2,-101.95
646584,2019,7,2,7/2/19,17:35:00,46.44,-103.48
646585,2019,7,2,7/2/19,17:45:00,42.03,-104.52
646586,2019,7,2,7/2/19,17:50:00,44.5767,-103.7356
646587,2019,7,2,7/2/19,17:50:00,44.5567,-104.0955
646588,2019,7,2,7/2/19,17:57:00,42.06,-104.48
646589,2019,7,2,7/2/19,18:00:00,37.55,-97.26
646590,2019,7,2,7/2/19,18:03:00,46.68,-99.32
646591,2019,7,2,7/2/19,18:05:00,37.55,-97.26
646592,2019,7,2,7/2/19,18:35:00,37.27,-97.4
646593,2019,7,2,7/2/19,18:38:00,41.91,-104.31
646594,2019,7,2,7/2/19,18:45:00,46.68,-100.53
646595,2019,7,2,7/2/19,18:55:00,46.8,-98.98
646596,2019,7,2,7/2/19,19:06:00,45.9871,-115.9631
646597,2019,7,2,7/2/19,19:15:00,46,-102.49
646598,2019,7,2,7/2/19,19:20:00,46.91,-98.71
646599,2019,7,2,7/2/19,19:50:00,46.16,-101.93
646600,2019,7,2,7/2/19,23:35:00,43.8527,-101.4833
646601,2019,7,3,7/3/19,0:05:00,43.89,-101.14
646602,2019,7,3,7/3/19,9:57:00,43.87,-97.37
646603,2019,7,3,7/3/19,10:07:00,43.94,-97.33
646604,2019,7,3,7/3/19,10:08:00,43.72,-97.35
646605,2019,7,3,7/3/19,10:44:00,43.66,-97.3
646606,2019,7,3,7/3/19,11:01:00,34.21,-78.03
646607,2019,7,3,7/3/19,14:29:00,35.66,-97.39
646608,2019,7,3,7/3/19,14:40:00,35.66,-97.51
646609,2019,7,3,7/3/19,14:50:00,44.26,-98.31
646610,2019,7,3,7/3/19,15:00:00,43.5,-102.6397
646611,2019,7,3,7/3/19,15:13:00,44.14,-98.25
646612,2019,7,3,7/3/19,15:20:00,43.5,-102.6397
646613,2019,7,3,7/3/19,15:39:00,43.3923,-102.272
646614,2019,7,3,7/3/19,15:43:00,36.3,-98.09
646615,2019,7,3,7/3/19,15:45:00,43.17,-100.03
646616,2019,7,3,7/3/19,15:46:00,43.36,-102.3
646617,2019,7,3,7/3/19,15:50:00,38.67,-88.48
646618,2019,7,3,7/3/19,16:05:00,43.0501,-99.7573
646619,2019,7,3,7/3/19,16:15:00,43.3042,-102.18
646620,2019,7,3,7/3/19,16:20:00,44.1067,-103.4146
646621,2019,7,3,7/3/19,16:24:00,43.23,-102.2307
646622,2019,7,3,7/3/19,16:32:00,46.95,-99.61
646623,2019,7,3,7/3/19,16:40:00,44.1209,-103.373
646624,2019,7,3,7/3/19,16:55:00,44.1107,-103.2728
646625,2019,7,3,7/3/19,17:14:00,43.0364,-102.1531
646626,2019,7,3,7/3/19,17:15:00,44.1555,-103.1386
646627,2019,7,3,7/3/19,17:18:00,44.15,-103.1
646628,2019,7,3,7/3/19,17:25:00,44.18,-103.34
646629,2019,7,3,7/3/19,17:28:00,33.02,-80.11
646630,2019,7,3,7/3/19,17:30:00,44.12,-103.07
646631,2019,7,3,7/3/19,17:30:00,44.19,-103.29
646632,2019,7,3,7/3/19,17:31:00,43.62,-103.92
646633,2019,7,3,7/3/19,17:40:00,37.1,-99.31
646634,2019,7,3,7/3/19,17:44:00,33.01,-80.24
646635,2019,7,3,7/3/19,17:45:00,33.02,-80.18
646636,2019,7,3,7/3/19,17:45:00,33.03,-80.24
646637,2019,7,3,7/3/19,17:45:00,43.6527,-108.2416
646638,2019,7,3,7/3/19,17:50:00,43.114,-99.939
646639,2019,7,3,7/3/19,17:51:00,33.01,-80.24
646640,2019,7,3,7/3/19,17:57:00,46.75,-97.79
646641,2019,7,3,7/3/19,18:00:00,43.61,-103.59
646642,2019,7,3,7/3/19,18:05:00,45.56,-107.45
646643,2019,7,3,7/3/19,18:10:00,47.68,-98.07
646644,2019,7,3,7/3/19,18:10:00,43.7,-100.05
646645,2019,7,3,7/3/19,18:15:00,43.5702,-103.3558
646646,2019,7,3,7/3/19,18:15:00,46.68,-97.82
646647,2019,7,3,7/3/19,18:19:00,47.68,-97.99
646648,2019,7,3,7/3/19,18:20:00,43.53,-104.04
646649,2019,7,3,7/3/19,18:32:00,43.72,-100.18
646650,2019,7,3,7/3/19,18:32:00,35.53,-98.69
646651,2019,7,3,7/3/19,18:32:00,35.53,-98.71
646652,2019,7,3,7/3/19,18:38:00,38.88,-99.3
646653,2019,7,3,7/3/19,18:40:00,43.85,-99.56
646654,2019,7,3,7/3/19,18:40:00,35.67,-98.88
646655,2019,7,3,7/3/19,18:42:00,42.85,-101.94
646656,2019,7,3,7/3/19,18:48:00,43.4927,-103.855
646657,2019,7,3,7/3/19,18:55:00,43.77,-100.3
646658,2019,7,3,7/3/19,18:55:00,42.94,-101.25
646659,2019,7,3,7/3/19,19:00:00,43.67,-106.94
646660,2019,7,3,7/3/19,19:06:00,43.44,-103.71
646661,2019,7,3,7/3/19,19:09:00,43.7345,-106.65
646662,2019,7,3,7/3/19,19:15:00,45.62,-106.44
646663,2019,7,3,7/3/19,19:15:00,43.3788,-103.5504
646664,2019,7,3,7/3/19,19:17:00,35.38,-102.33
646665,2019,7,3,7/3/19,19:25:00,46.92,-97.21
646666,2019,7,3,7/3/19,19:28:00,45.59,-106.27
646667,2019,7,3,7/3/19,19:28:00,45.59,-106.28
646668,2019,7,3,7/3/19,19:38:00,43.51,-102.71
646669,2019,7,3,7/3/19,19:45:00,45.61,-106.07
646670,2019,7,3,7/3/19,19:50:00,47.05,-97.03
646671,2019,7,3,7/3/19,20:12:00,46.32,-98.23
646672,2019,7,3,7/3/19,20:15:00,47.13,-96.91
646673,2019,7,3,7/3/19,20:20:00,43.68,-105.97
646674,2019,7,3,7/3/19,20:24:00,32.72,-102.65
646675,2019,7,3,7/3/19,20:34:00,47.47,-94.94
646676,2019,7,3,7/3/19,20:36:00,47.18,-96.8
646677,2019,7,3,7/3/19,20:50:00,47.48,-94.88
646678,2019,7,3,7/3/19,20:59:00,46.34,-98.29
646679,2019,7,3,7/3/19,21:40:00,31.85,-103.08
646680,2019,7,3,7/3/19,22:15:00,43.6388,-104.8407
646681,2019,7,3,7/3/19,22:53:00,45.71,-97.43
646682,2019,7,4,7/4/19,6:05:00,43.1557,-106.3801
646683,2019,7,4,7/4/19,12:02:00,34.73,-80.78
646684,2019,7,4,7/4/19,12:40:00,34.7,-80.39
646685,2019,7,4,7/4/19,14:53:00,42.71,-102.26
646686,2019,7,4,7/4/19,15:12:00,42.69,-102.2
646687,2019,7,4,7/4/19,15:25:00,43.01,-95.28
646688,2019,7,4,7/4/19,15:25:00,39.05,-104.84
646689,2019,7,4,7/4/19,15:26:00,42.69,-102.14
646690,2019,7,4,7/4/19,15:34:00,39.1,-104.81
646691,2019,7,4,7/4/19,15:35:00,39.09,-104.87
646692,2019,7,4,7/4/19,15:36:00,39.09,-104.86
646693,2019,7,4,7/4/19,15:40:00,35.944,-81.198
646694,2019,7,4,7/4/19,15:40:00,39.1,-104.83
646695,2019,7,4,7/4/19,15:43:00,39.1,-104.81
646696,2019,7,4,7/4/19,15:50:00,39.49,-104.77
646697,2019,7,4,7/4/19,15:52:00,39.1,-104.87
646698,2019,7,4,7/4/19,15:58:00,44.6,-105.07
646699,2019,7,4,7/4/19,16:04:00,38.9,-104.51
646700,2019,7,4,7/4/19,16:05:00,38.9,-104.51
646701,2019,7,4,7/4/19,16:13:00,39.31,-104.76
646702,2019,7,4,7/4/19,16:20:00,39.4,-104.71
646703,2019,7,4,7/4/19,16:30:00,42.53,-102.05
646704,2019,7,4,7/4/19,16:43:00,42.55,-101.86
646705,2019,7,4,7/4/19,16:45:00,39.51,-104.73
646706,2019,7,4,7/4/19,16:46:00,41.75,-105.31
646707,2019,7,4,7/4/19,16:52:00,44.6511,-104.6
646708,2019,7,4,7/4/19,16:52:00,39.5,-104.73
646709,2019,7,4,7/4/19,16:54:00,39.51,-104.74
646710,2019,7,4,7/4/19,17:05:00,39.51,-104.76
646711,2019,7,4,7/4/19,17:10:00,43,-108.87
646712,2019,7,4,7/4/19,17:23:00,42.42,-101.56
646713,2019,7,4,7/4/19,17:28:00,39.7,-104.77
646714,2019,7,4,7/4/19,17:29:00,42.42,-101.56
646715,2019,7,4,7/4/19,17:29:00,39.54,-104.89
646716,2019,7,4,7/4/19,17:30:00,39.57,-104.89
646717,2019,7,4,7/4/19,17:30:00,42.43,-101.47
646718,2019,7,4,7/4/19,17:35:00,39.57,-104.91
646719,2019,7,4,7/4/19,17:36:00,44.6555,-103.85
646720,2019,7,4,7/4/19,17:38:00,39.53,-104.9
646721,2019,7,4,7/4/19,17:38:00,39.55,-104.97
646722,2019,7,4,7/4/19,17:49:00,39.64,-104.91
646723,2019,7,4,7/4/19,17:54:00,41.73,-104.72
646724,2019,7,4,7/4/19,17:55:00,39.65,-104.84
646725,2019,7,4,7/4/19,17:59:00,42.26,-101.22
646726,2019,7,4,7/4/19,18:02:00,41.76,-104.69
646727,2019,7,4,7/4/19,18:05:00,40.09,-104.81
646728,2019,7,4,7/4/19,18:08:00,41.76,-104.61
646729,2019,7,4,7/4/19,18:09:00,42.28,-101.18
646730,2019,7,4,7/4/19,18:19:00,39.76,-105.01
646731,2019,7,4,7/4/19,18:20:00,39.73,-105.05
646732,2019,7,4,7/4/19,18:23:00,39.59,-105.13
646733,2019,7,4,7/4/19,18:25:00,39.61,-105.15
646734,2019,7,4,7/4/19,18:26:00,39.64,-105.16
646735,2019,7,4,7/4/19,18:28:00,39.75,-105.04
646736,2019,7,4,7/4/19,18:30:00,39.63,-105.1
646737,2019,7,4,7/4/19,18:36:00,39.7,-105.11
646738,2019,7,4,7/4/19,18:38:00,43.72,-106.65
646739,2019,7,4,7/4/19,18:40:00,38.84,-103.81
646740,2019,7,4,7/4/19,18:43:00,39.68,-104.96
646741,2019,7,4,7/4/19,18:45:00,44.41,-103.4695
646742,2019,7,4,7/4/19,18:47:00,43.0905,-106.32
646743,2019,7,4,7/4/19,18:50:00,42.16,-100.82
646744,2019,7,4,7/4/19,18:57:00,39.92,-105.07
646745,2019,7,4,7/4/19,19:42:00,40.48,-105.07
646746,2019,7,4,7/4/19,19:50:00,42.07,-100.47
646747,2019,7,4,7/4/19,19:50:00,39.67,-102.85
646748,2019,7,4,7/4/19,20:44:00,42.37,-105.39
646749,2019,7,4,7/4/19,20:50:00,40.93,-104.93
646750,2019,7,4,7/4/19,21:00:00,44.0533,-103.2146
646751,2019,7,4,7/4/19,21:05:00,44.0634,-103.1742
646752,2019,7,4,7/4/19,21:05:00,44.0221,-103.23
646753,2019,7,4,7/4/19,21:33:00,42.42,-105.03
646754,2019,7,4,7/4/19,21:45:00,42.5,-104.97
646755,2019,7,4,7/4/19,21:48:00,42.5,-104.97
646756,2019,7,4,7/4/19,21:55:00,42.39,-105.03
646757,2019,7,4,7/4/19,22:00:00,42.39,-105.03
646758,2019,7,4,7/4/19,22:02:00,42.45,-104.96
646759,2019,7,4,7/4/19,22:22:00,40.53,-99.63
646760,2019,7,4,7/4/19,23:26:00,40.54,-100.08
646761,2019,7,4,7/4/19,23:40:00,40.4553,-99.85
646762,2019,7,5,7/5/19,0:25:00,39.92,-105.1
646763,2019,7,5,7/5/19,0:45:00,41.14,-100.81
646764,2019,7,5,7/5/19,12:37:00,45.7,-105.2
646765,2019,7,5,7/5/19,13:20:00,44.5097,-105.26
646766,2019,7,5,7/5/19,14:37:00,45.44,-104.06
646767,2019,7,5,7/5/19,14:50:00,45.44,-104.06
646768,2019,7,5,7/5/19,15:00:00,45.27,-103.05
646769,2019,7,5,7/5/19,15:10:00,37.64,-101.03
646770,2019,7,5,7/5/19,15:11:00,45.41,-104.03
646771,2019,7,5,7/5/19,15:15:00,44.64,-104.18
646772,2019,7,5,7/5/19,15:23:00,44.4305,-104.3513
646773,2019,7,5,7/5/19,15:30:00,44.55,-104.04
646774,2019,7,5,7/5/19,15:35:00,43.22,-104.24
646775,2019,7,5,7/5/19,15:41:00,44.49,-103.86
646776,2019,7,5,7/5/19,15:45:00,45.1889,-102.8921
646777,2019,7,5,7/5/19,15:47:00,44.5011,-103.8975
646778,2019,7,5,7/5/19,15:55:00,42.31,-105.05
646779,2019,7,5,7/5/19,15:59:00,44.4734,-103.8038
646780,2019,7,5,7/5/19,16:00:00,44.5233,-103.7355
646781,2019,7,5,7/5/19,16:10:00,44.3934,-103.7223
646782,2019,7,5,7/5/19,16:12:00,36.48,-103.55
646783,2019,7,5,7/5/19,16:15:00,39.28,-104.38
646784,2019,7,5,7/5/19,16:24:00,44.4088,-103.5683
646785,2019,7,5,7/5/19,16:30:00,44.3998,-103.5243
646786,2019,7,5,7/5/19,16:30:00,44.64,-94.07
646787,2019,7,5,7/5/19,16:35:00,39.24,-104.46
646788,2019,7,5,7/5/19,16:36:00,40.09,-98.52
646789,2019,7,5,7/5/19,16:40:00,44.3535,-103.451
646790,2019,7,5,7/5/19,16:42:00,42.27,-104.74
646791,2019,7,5,7/5/19,17:00:00,36.7445,-102.52
646792,2019,7,5,7/5/19,17:02:00,42.21,-104.55
646793,2019,7,5,7/5/19,17:02:00,42.21,-104.51
646794,2019,7,5,7/5/19,17:21:00,42.14,-104.35
646795,2019,7,5,7/5/19,17:25:00,36.64,-103.03
646796,2019,7,5,7/5/19,17:27:00,42.14,-104.44
646797,2019,7,5,7/5/19,17:29:00,42.15,-104.34
646798,2019,7,5,7/5/19,17:29:00,42.13,-104.4
646799,2019,7,5,7/5/19,17:30:00,37.99,-100.99
646800,2019,7,5,7/5/19,17:32:00,42.16,-104.33
646801,2019,7,5,7/5/19,18:00:00,43.9,-103.42
646802,2019,7,5,7/5/19,18:00:00,43.96,-103.36
646803,2019,7,5,7/5/19,18:00:00,36.72,-102.9
646804,2019,7,5,7/5/19,18:05:00,42.19,-104.74
646805,2019,7,5,7/5/19,18:14:00,38.97,-104.72
646806,2019,7,5,7/5/19,18:16:00,39.65,-104.94
646807,2019,7,5,7/5/19,18:16:00,39,-104.72
646808,2019,7,5,7/5/19,18:19:00,39,-104.75
646809,2019,7,5,7/5/19,18:20:00,39.7,-104.91
646810,2019,7,5,7/5/19,18:28:00,39.06,-104.69
646811,2019,7,5,7/5/19,18:30:00,39.05,-104.7
646812,2019,7,5,7/5/19,18:30:00,39.04,-104.74
646813,2019,7,5,7/5/19,18:34:00,39.7,-104.87
646814,2019,7,5,7/5/19,18:34:00,39.7,-104.81
646815,2019,7,5,7/5/19,18:35:00,39.7,-104.81
646816,2019,7,5,7/5/19,18:39:00,39.07,-104.67
646817,2019,7,5,7/5/19,18:40:00,39.71,-104.84
646818,2019,7,5,7/5/19,18:40:00,39.69,-104.92
646819,2019,7,5,7/5/19,18:40:00,39.74,-104.99
646820,2019,7,5,7/5/19,18:42:00,39.69,-104.87
646821,2019,7,5,7/5/19,18:45:00,44.07,-102.45
646822,2019,7,5,7/5/19,19:00:00,38.96,-104.6
646823,2019,7,5,7/5/19,19:10:00,39.85,-105.16
646824,2019,7,5,7/5/19,19:11:00,39.85,-105.15
646825,2019,7,5,7/5/19,19:12:00,40.03,-105.28
646826,2019,7,5,7/5/19,19:17:00,39.85,-105.21
646827,2019,7,5,7/5/19,19:25:00,39.98,-105.25
646828,2019,7,5,7/5/19,19:27:00,40.03,-105.25
646829,2019,7,5,7/5/19,19:27:00,40.02,-105.28
646830,2019,7,5,7/5/19,19:28:00,40.02,-105.16
646831,2019,7,5,7/5/19,19:32:00,39.88,-105.03
646832,2019,7,5,7/5/19,19:32:00,39.82,-105.21
646833,2019,7,5,7/5/19,19:33:00,42.52,-102.2
646834,2019,7,5,7/5/19,19:34:00,40.03,-105.25
646835,2019,7,5,7/5/19,19:35:00,39.88,-105.05
646836,2019,7,5,7/5/19,19:35:00,39.99,-105.26
646837,2019,7,5,7/5/19,19:36:00,42.49,-102.14
646838,2019,7,5,7/5/19,19:39:00,40.03,-105.25
646839,2019,7,5,7/5/19,19:40:00,40.02,-105.16
646840,2019,7,5,7/5/19,19:41:00,39.89,-105.09
646841,2019,7,5,7/5/19,19:45:00,40,-105.14
646842,2019,7,5,7/5/19,19:46:00,39.99,-105.14
646843,2019,7,5,7/5/19,19:49:00,39.99,-105.1
646844,2019,7,5,7/5/19,19:52:00,40.01,-105.12
646845,2019,7,5,7/5/19,19:53:00,39.99,-105.17
646846,2019,7,5,7/5/19,19:54:00,40.02,-105.09
646847,2019,7,5,7/5/19,19:55:00,39.99,-105.1
646848,2019,7,5,7/5/19,19:55:00,39.97,-105.14
646849,2019,7,5,7/5/19,19:55:00,40,-105.22
646850,2019,7,5,7/5/19,19:58:00,40.05,-105.17
646851,2019,7,5,7/5/19,19:59:00,37.79,-99.97
646852,2019,7,5,7/5/19,19:59:00,37.68,-100.4
646853,2019,7,5,7/5/19,20:00:00,37.42,-98.86
646854,2019,7,5,7/5/19,20:01:00,40.04,-105.05
646855,2019,7,5,7/5/19,20:05:00,41.64,-104.16
646856,2019,7,5,7/5/19,20:09:00,41.64,-104.17
646857,2019,7,5,7/5/19,20:15:00,40.04,-105.06
646858,2019,7,5,7/5/19,20:15:00,40.02,-105.1
646859,2019,7,5,7/5/19,20:16:00,38.68,-104.69
646860,2019,7,5,7/5/19,20:17:00,38.7,-104.7
646861,2019,7,5,7/5/19,20:18:00,38.71,-104.7
646862,2019,7,5,7/5/19,20:21:00,40.39,-105.11
646863,2019,7,5,7/5/19,20:26:00,40.39,-105.03
646864,2019,7,5,7/5/19,20:27:00,40.4,-105.03
646865,2019,7,5,7/5/19,20:28:00,40.2,-105.11
646866,2019,7,5,7/5/19,20:34:00,40.21,-105.14
646867,2019,7,5,7/5/19,20:37:00,40.18,-105.1
646868,2019,7,5,7/5/19,20:47:00,40.45,-104.92
646869,2019,7,5,7/5/19,20:50:00,40.47,-104.91
646870,2019,7,5,7/5/19,20:50:00,38.69,-104.46
646871,2019,7,5,7/5/19,20:52:00,40.47,-105
646872,2019,7,5,7/5/19,21:05:00,40.42,-105.07
646873,2019,7,5,7/5/19,21:09:00,40.46,-105.07
646874,2019,7,5,7/5/19,21:13:00,40.48,-105.08
646875,2019,7,5,7/5/19,21:14:00,40.49,-105.06
646876,2019,7,5,7/5/19,21:20:00,40.56,-105.06
646877,2019,7,5,7/5/19,21:20:00,40.52,-105.04
646878,2019,7,5,7/5/19,21:21:00,40.57,-105.05
646879,2019,7,5,7/5/19,21:28:00,40.55,-105.09
646880,2019,7,5,7/5/19,21:30:00,40.57,-105.05
646881,2019,7,5,7/5/19,21:32:00,40.51,-105.07
646882,2019,7,5,7/5/19,21:38:00,40.58,-105.02
646883,2019,7,5,7/5/19,21:40:00,40.61,-105.04
646884,2019,7,5,7/5/19,22:02:00,38.35,-104.18
646885,2019,7,6,7/6/19,14:33:00,41.0358,-77.2967
646886,2019,7,6,7/6/19,16:00:00,45.4,-109.7
646887,2019,7,6,7/6/19,16:45:00,45.35,-109.5
646888,2019,7,6,7/6/19,17:05:00,45.32,-109.43
646889,2019,7,6,7/6/19,17:42:00,41.74,-105.94
646890,2019,7,6,7/6/19,17:42:00,41.74,-105.94
646891,2019,7,6,7/6/19,17:45:00,41.74,-105.98
646892,2019,7,6,7/6/19,18:19:00,46.55,-110.92
646893,2019,7,6,7/6/19,18:30:00,46.55,-110.92
646894,2019,7,6,7/6/19,18:50:00,41.3,-105.57
646895,2019,7,6,7/6/19,18:51:00,41.4,-105.59
646896,2019,7,6,7/6/19,18:53:00,41.2979,-105.6239
646897,2019,7,6,7/6/19,18:57:00,41.31,-105.56
646898,2019,7,6,7/6/19,18:58:00,41.33,-105.58
646899,2019,7,6,7/6/19,18:58:00,41.31,-105.59
646900,2019,7,6,7/6/19,18:58:00,41.33,-105.58
646901,2019,7,6,7/6/19,18:59:00,41.33,-105.56
646902,2019,7,6,7/6/19,19:07:00,41.3,-105.57
646903,2019,7,6,7/6/19,19:18:00,44.4995,-106.1945
646904,2019,7,6,7/6/19,20:25:00,44.85,-106.29
646905,2019,7,6,7/6/19,20:27:00,46.251,-114.1611
646906,2019,7,6,7/6/19,20:35:00,44.94,-106.27
646907,2019,7,6,7/6/19,20:51:00,41.39,-104.48
646908,2019,7,6,7/6/19,22:54:00,48.5595,-109.5186
646909,2019,7,7,7/7/19,12:00:00,32.97,-89.04
646910,2019,7,7,7/7/19,14:30:00,44.63,-112.6
646911,2019,7,7,7/7/19,17:02:00,41.45,-104.88
646912,2019,7,7,7/7/19,17:25:00,45.88,-110.6
646913,2019,7,7,7/7/19,17:45:00,45.23,-107.39
646914,2019,7,7,7/7/19,18:02:00,39.98,-105.15
646915,2019,7,7,7/7/19,18:05:00,40,-105.12
646916,2019,7,7,7/7/19,18:39:00,45.53,-106.77
646917,2019,7,7,7/7/19,18:40:00,45.56,-106.76
646918,2019,7,7,7/7/19,18:59:00,45.62,-106.69
646919,2019,7,7,7/7/19,19:00:00,45.62,-106.67
646920,2019,7,7,7/7/19,19:03:00,45.97,-106.28
646921,2019,7,7,7/7/19,19:20:00,47.3,-105.76
646922,2019,7,7,7/7/19,20:11:00,46.9,-105.5999
646923,2019,7,7,7/7/19,20:26:00,47.03,-105.52
646924,2019,7,7,7/7/19,21:07:00,35.06,-98.49
646925,2019,7,7,7/7/19,21:10:00,48.25,-105.45
646926,2019,7,7,7/7/19,21:28:00,35.05,-98.5
646927,2019,7,7,7/7/19,22:03:00,48.32,-105.7
646928,2019,7,7,7/7/19,22:10:00,48.41,-105.85
646929,2019,7,7,7/7/19,22:30:00,48.34,-105.54
646930,2019,7,8,7/8/19,13:25:00,46.73,-102.8
646931,2019,7,8,7/8/19,13:45:00,46.75,-102.67
646932,2019,7,8,7/8/19,14:00:00,46.74,-102.71
646933,2019,7,8,7/8/19,14:10:00,48.85,-99.02
646934,2019,7,8,7/8/19,14:15:00,47.45,-101.04
646935,2019,7,8,7/8/19,14:20:00,34.74,-80.63
646936,2019,7,8,7/8/19,14:35:00,47.52,-100.89
646937,2019,7,8,7/8/19,15:00:00,47.77,-99.94
646938,2019,7,8,7/8/19,15:10:00,46.99,-101.62
646939,2019,7,8,7/8/19,15:20:00,46.82,-101.68
646940,2019,7,8,7/8/19,15:44:00,44.0645,-103.4
646941,2019,7,8,7/8/19,15:45:00,44.0173,-103.4759
646942,2019,7,8,7/8/19,15:49:00,44.08,-103.43
646943,2019,7,8,7/8/19,15:50:00,46.68,-100.89
646944,2019,7,8,7/8/19,15:52:00,44.0602,-103.4142
646945,2019,7,8,7/8/19,15:58:00,44.0645,-103.4
646946,2019,7,8,7/8/19,16:00:00,46.73,-100.74
646947,2019,7,8,7/8/19,16:00:00,46.75,-100.78
646948,2019,7,8,7/8/19,16:00:00,34.02,-100.82
646949,2019,7,8,7/8/19,16:05:00,44.35,-103.81
646950,2019,7,8,7/8/19,16:05:00,46.5,-101.09
646951,2019,7,8,7/8/19,16:12:00,46.75,-100.8
646952,2019,7,8,7/8/19,16:25:00,44.05,-103.3597
646953,2019,7,8,7/8/19,16:30:00,48.68,-103.38
646954,2019,7,8,7/8/19,16:31:00,44.0493,-103.2727
646955,2019,7,8,7/8/19,16:36:00,44.0523,-103.3231
646956,2019,7,8,7/8/19,16:36:00,44.0493,-103.2727
646957,2019,7,8,7/8/19,16:38:00,44.0595,-103.2585
646958,2019,7,8,7/8/19,16:40:00,38.12,-101.47
646959,2019,7,8,7/8/19,16:40:00,44.0689,-103.2672
646960,2019,7,8,7/8/19,16:41:00,44.0493,-103.2727
646961,2019,7,8,7/8/19,16:45:00,38.12,-101.47
646962,2019,7,8,7/8/19,16:46:00,46.77,-100.68
646963,2019,7,8,7/8/19,16:50:00,38.09,-101.4
646964,2019,7,8,7/8/19,16:50:00,44.0288,-103.3012
646965,2019,7,8,7/8/19,16:55:00,44.0221,-103.23
646966,2019,7,8,7/8/19,16:57:00,43.96,-103.36
646967,2019,7,8,7/8/19,16:58:00,45.38,-107.38
646968,2019,7,8,7/8/19,17:15:00,43.98,-103.17
646969,2019,7,8,7/8/19,17:15:00,43.9212,-103.259
646970,2019,7,8,7/8/19,17:40:00,38.08,-101.28
646971,2019,7,8,7/8/19,17:45:00,45.6641,-103.7923
646972,2019,7,8,7/8/19,18:05:00,44.68,-106.99
646973,2019,7,8,7/8/19,18:05:00,44.7,-106.97
646974,2019,7,8,7/8/19,18:10:00,38.13,-101.12
646975,2019,7,8,7/8/19,18:15:00,38.09,-101.16
646976,2019,7,8,7/8/19,18:50:00,44.57,-106.55
646977,2019,7,8,7/8/19,19:00:00,45.8788,-116.1935
646978,2019,7,8,7/8/19,19:13:00,44.1297,-102.1405
646979,2019,7,8,7/8/19,19:16:00,40.04,-105.04
646980,2019,7,8,7/8/19,19:20:00,44.5649,-106.3989
